Unnamed: 0,_id,url,title,description,keywords,Mariangela_topic,field used for the classification,comments,DISCUSSED,TO BE DECIDED,Gabriele_topic,Sana_topic
262,eu-who-is-who,https://lod-cloud.net/dataset/eu-who-is-who,EU Who Is Who,Data scraped from [EU Whoiswho](http://europa.eu/whoiswho/public/index.cfm?lang=en)  the official directory of the European Union. The dataset contains people  organisations and organisational hierarchy.,eu; eu-institution; format-dct; format-foaf; government; latc; lod; no-deref-vocab; no-license-metadata; politics; provenance-metadata; published-by-third-party,not classified,,,yes,,,cultural heritage
1130,european-election-results,https://lod-cloud.net/dataset/european-election-results,European Election Results,EU Election Results from 2009.,deref-vocab; eu; eu-institution; europe; european parliament; format-qb; format-rdfs; format-skos; geographic; government; latc; license-metadata; linkeddata; lod; lodcloud; provenance-metadata; published-by-third-party; rdf,not classified,,,,,,cultural heritage
1394,eurostat-rdf,https://lod-cloud.net/dataset/eurostat-rdf,Eurostat RDF datasets,Three RDF datasets:    * Eurostat country codes  * Eurostat NUTS statistical regions (2008)  * Database of Eurostat-related legal acts    Each is available as an RDF dump. URIs resolve directly into the RDF dump. The country codes are linked to Geonames  to package:fu-berlin-eurostat  and to Telegraphis (40 links each).,deref-vocab; eu; europe; eurostat; format-cc; format-rdf; geographic; government; law; license-metadata; lod; no-vocab-mappings; nuts; provenance-metadata; published-by-producer; statistics,not classified - government,,,,,,cultural heritage
788,eutc-productions,https://lod-cloud.net/dataset/eutc-productions,Edinburgh University Theatre Company Productions,A dataset of productions put on by the Edinburgh University Theatre Company past and present  including linked cast & crew lists.,deref-vocab; format-rdf; lod; lodcloud-diagram-2011-09-19; media; no-license-metadata; no-provenance-metadata; no-vocab-mappings; published-by-producer; theatre,cultural heritage,theater. perhaps connected to scripts,,yes,,cultural heritage,Education
1645,event-media,https://lod-cloud.net/dataset/event-media,EventMedia,This dataset is composed of events and media descriptions associated with these events. It is obtained from three large public event directories (last.fm  eventful and upcoming) represented with the LODE ontology and from large media directories (flickr  youtube) represented with the W3C Media Ontology. It is interlinked with the larger Linked Open Data cloud and in particular with DBpedia  Freebase  Geonames. It also contains links to numerous related web pages  including MusicBrainz  Geonames  Last.fm  Eventful  Upcoming and Foursquare.,deref-vocab; events; format-dc; format-foaf; format-lode; format-ma; format-rdf; format-sioc; lod; media; no-license-metadata; provenance-metadata; published-by-third-party; usergeneratedcontent; vocab-mappings,cultural heritage,events are part of intangible ch,,yes,,cultural heritage,
630,eventseer,https://lod-cloud.net/dataset/eventseer,Eventseer,This server generates Linked Data versions of the data present on Eventseer.net,conferences; events; latc; science,not classified,"unclear from title and abstract. from keywords seems to be related to papers/SLR, but the resource is not accessible anymore.",,,,cultural heritage,Education
782,fao-linked-data,https://lod-cloud.net/dataset/fao-linked-data,Food and Agriculture Organization of the United Nations (FAO) Linked Data,Food and Agriculture Organization of the United Nations datasets and classifications.,agriculture; country-codes; environment; fisheries; food; food-security; forestry; format-dcterms; format-prov; format-qb; format-rdf; format-sdmx; format-skos; government; indicators; international; license-metadata; linked-data; lod; lodcloud; lodcloud-diagram-2014-08-30; lodcloud.candidate; no-proprietary-vocab; nutrition; projects; provenance-metadata; published-by-third-party; species; statistics; united-nations; vocab-mappings; void-sparql-endpoint; world,not classified,,,,,,cultural heritage
1480,finnish-municipalities,https://lod-cloud.net/dataset/finnish-municipalities,Finnish municipalities and regional classifications,An RDF vocabulary describing Finnish municipalities and many regional classifications  including     * Centres for Economic Development  Transport and the Environment  * Provinces  * Regional State Administrative Agencies  * Regions  * Major regions  * Statistical grouping of municipalities  * Employment and economic development centres    The data is based on classifications by Statistics Finland. The format is SKOS-based  but extends SKOS by defining separate classes (subclasses of skos:Concept) for each entity type and similarly uses subproperties of SKOS properties to relate the entities.    Links to DBpedia and Wikipedia are also provided for the municipalities.,country-finland; deref-vocab; format-rdf; format-rdfs; format-skos; geographic; government; local-government; lod; lodcloud-diagram-2011-09-19; municipal; opendatachallenge; provenance-metadata; published-by-third-party; regional; regions; vocab-mappings,not classified - geography,,,,,,cultural heritage
351,fishes-of-texas,https://lod-cloud.net/dataset/fishes-of-texas,Fishes of Texas,The [Fishes of Texas Project](http://www.fishesoftexas.org) is a multi-year research project that attempts to consolidate  standardize and fully georeference all of the known scientific information on the freshwater fishes of Texas. This package is the Linked Data version of the project's published data.    ### Not yet fully available    This dataset is only available from temporary URIs as of September 2010  see example resource links.    A SPARQL endpoint is planned here: [http://data.fishesoftexas.org/sparql](http://data.fishesoftexas.org/sparql),biodiversity; broken_link; fish; format-rdf; format-rdfs; geographic; lod; lodcloud-diagram-2011-09-19; no-deref-vocab; published-by-producer; rdf; texas,cultural heritage,biodiversity. is it related to natural heritage?,,,,cultural heritage,zology
108,foodista,https://lod-cloud.net/dataset/foodista,Foodista,Foodista is a community edited recipe wiki  published under a Creative Common Attribution license. The wiki contains information on foods  tools  techniques  and recipes.    This dataset was based on a crawl of the Foodista website  extracting the metadata from the service. Since the crawl was completed the Foodista site has significantly changed  so refreshing the data is more difficult.     *Note* this dataset is no longer updated  it was taken off-line during the shutdown of Kasabi. A dump of the dataset has been [uploaded to the Internet Archive](http://archive.org/details/kasabi),food; format-rdf; usergeneratedcontent,cultural heritage?,it is related to food. unclear if it is connected to cultural heritage. declared to be discontinued.,,,yes,cultural heritage,intangible
1120,foodpedia,https://lod-cloud.net/dataset/foodpedia,FOODpedia - Linked Data Dataset about Food Products and Ingredients,At this moment FOODpedia contains information about only Russian food products and ingredients that was crawled from [GoodsMatrix](http://goodsmatrix.ru/) web site. Also it has links to ingredients from [AGROVOC](http://datahub.io/dataset/agrovoc-skos).,food; format-rdf; ingredients; lod,cultural heritage?,it is related to food. unclear if it is connected to cultural heritage. ,,,yes,cultural heritage,cultural heritage
996,frb-linked-data,https://lod-cloud.net/dataset/frb-linked-data,Federal Reserve Board (FRB) Linked Data,FRB data and metadata,central bank; country-codes; currency-codes; economics; europe; format-dcterms; format-prov; format-qb; format-rdf; format-sdmx; format-skos; governmen; government; indicator; indicators; international; license-metadata; linked-dat; linked-data; lod; lodcloud; lodcloud.candida; lodcloud.candidate; no-proprietary-voca; no-proprietary-vocab; projects; provenance-metadata; published-by-third-party; statistic; statistics; vocab-mapping; vocab-mappings; void-sparql-endpoint,not classified,,,,,,cultural heritage
1487,freeyork-org,https://lod-cloud.net/dataset/freeyork-org,Freeyork,Freeyork dataset  built with WordLift from the website https://freeyork.org/,design; freeyork; wordlift,not classified,"unclear from title, abstract, keywords. the website does not clarify the resource content. links to access the resource are not working",,,,cultural heritage,
1025,fu-berlin-ec-competition,https://lod-cloud.net/dataset/fu-berlin-ec-competition,European Commission Competition data set (FU Berlin),Case database of antitrust cases  cartels  mergers  and state aid  maintained by the European Commission. Republished as Linked Data.,antitrust; business; cartels; competition; ec; eccompetition; europe; europeanunion; latc; lod; mergers; stateaid,not classified,,,,,,cultural heritage
1209,fu-berlin-eures,https://lod-cloud.net/dataset/fu-berlin-eures,European Employment Services (EURES),EURES (European Employment Services) is a cooperation network designed to facilitate the free movement of workers within the European Economic Area (Switzerland is also involved). It publishes Job vacancies in 31 European countries. Partners in the network include public employment services  trade union and employers' organisations. The network is coordinated by the European Commission.,business; deref-vocab; government; latc; lod; lodcloud-diagram-2011-09-19; no-license-metadata; no-provenance-metadata; published-by-third-party,not classified,,,,,,cultural heritage
1575,fu-berlin-eurostat,https://lod-cloud.net/dataset/fu-berlin-eurostat,Eurostat in RDF (FU Berlin),This dataset contains several statistical indicators for European countries and NUTS Level-2 Regions (NUTS: Nomenclature of Territorial Units for Statistics). Most statistical data are time series  therefore only the latest availabe value is provided here.    ### Issues    Date of extraction: 06-14-2007; hence this dataset is seriously outdated.    links:ontologycentral-eurostat: 424,deref-vocab; eurostat; format-rdf; geographic; government; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-license-metadata; no-provenance-metadata; no-vocab-mappings; published-by-third-party,not classified - government,,,,,,cultural heritage
209,gemet,https://lod-cloud.net/dataset/gemet,GEneral Multilingual Environmental Thesaurus,### About    A thesaurus in 20+ languages for terms related to the environment and environmental data. Published by the European Environment Agency.    Available in RDF without reuse constraints.     ### Openness     No explicit information found.,deref-vocab; environment; european; format-rdf; format-skos; format-xhtml; license-metadata; lld; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; provenance-metadata; published-by-third-party; schemata; thesaurus,linguistic,,,,,cultural heritage,cultural heritage
590,geoecuador,https://lod-cloud.net/dataset/geoecuador,GeoEcuador,Ecuadorian geospatial LD dataset,geospatial; linked data; lod; lodcloud-diagram-2014-08-30,not classified - geography,,,,,,cultural heritage
1465,german-labor-law-thesaurus,https://lod-cloud.net/dataset/german-labor-law-thesaurus,German labor law thesaurus,Labor law thesaurus covers all main areas of labor law  like the roles of employee and employer; legal aspects around labor contracts and dismissal; also co-determination and industrial action. Therefore  this thesaurus is interesting and relevant for all parties  who are dealing with labor law – professionals like specialized lawyers as well as for employees looking for definitions of legal terms. Linking to thematically similar thesauri (Linked Open Data paradigm) has already taken place and is therefore available as well. Thesauri are linked with    *   Standard Thesaurus für Wirtschaft  ZBW (zbw.eu/stw/)  *   Wikipedia / DBpedia  *   TheSoz from Leibniz Gesellschaft für Sozialwissenschaften (www.gesis.org)  *    EuroVoc - Multilingual Thesaurus of the European Union,format-dcterms; format-skos; germany; law; license-metadata; lod; lod2; lodcloud; media; no-proprietary-vocab; provenance-metadata; published-by-producer,not classified,,,,,,cultural heritage
901,germlex,https://lod-cloud.net/dataset/germlex,Linked Old Germanic Dictionaries,Lexical resources (word lists  etymological dictionaries) for Germanic languages in different historical stages:    pre 1100 (incl. Gothic  Old High German  Old English)    1100-1600 (incl. Middle English  Middle Dutch  Early Modern High German)  post 1600 (Modern English  Modern High German).    Includes links to Wiktionary and lexvo.    We are currently negotiating with the original author to publish our RDF version of the Old Germanic Etymological Dictionaries from http://www.koeblergerhard.de/wikiling/.    The full data set comprises the following components:    a) RDF version of Gerhard Köbler's Old Germanic dictionaries  incl. links to lemonUby (Wiktionary) and lexvo [not included yet]    b) bilingual word lists generated from historical Germanic bible translations using the GIZA++ translation tables  349021 triples  incl. links to lemonUby (Wiktionary  773) and lexvo (34824)    c) bilingual word lists generated from historical Germanic bible translations using diagnostic context pairs (i.e.  verses overlapping in exactly one word)  inkl. links to lexvo,Dutch; English; German; Gothic; etymology; germanic; ldl-2014; lexical-resources; lexicon; linguistics; llod; lod,"linguistic, cultural heritage","linguistic as the abstract defines it as lexical resources

CH as it defined historical stages",,,,linguistic,cultural heritage
1625,getty-aat,https://lod-cloud.net/dataset/getty-aat,Art & Architecture Thesaurus,"The Art & Architecture Thesaurus® (AAT) is a structured  multilingual vocabulary including terms  descriptions  and other information for generic concepts related to art  architecture  and other cultural heritage  and conservation. For decades now  the AAT as been used as a primary reference by museums  art libraries  archives  visual resource catalogers  conservation specialists  archaeological projects  bibliographic projects  researchers  and information specialists who are dealing with the needs of these users. Like all of the Getty Vocabularies  the AAT is compliant with international standards and grows through contribution.     ** Openness **  AAT data is released under Open Data Commons Attribution License. Adherence to ODC Attribution instructions for the correct assertion of attribution is encouraged. The preferred form of attribution for AAT is:    ""*This [title or report or article or dataset] contains information from the Art & Architecture Thesaurus® (AAT) which is made available under the ODC Attribution License.*""    Special Case: In circumstances where providing the full attribution statement above is not technically feasible  the use of canonical AAT URIs is adequate to satisfy Section 4.3 of the ODC Attribution License.",Thesauri; architecture; art; conservation; cultural heritage; format-skos; format-skosxl; lod; skos; topic.schemata,cultural heritage ,"from abstract and description. art in keywords

linguistic as it is a multilingual vocabulary?",,,,cultural heritage,Tangible-imovable
799,getty-tgn,https://lod-cloud.net/dataset/getty-tgn,The Getty Thesaurus of Geographic Names,"Getty Thesaurus of Geographic Names® (TGN) is a structured vocabulary of geographic names intended to provide terminology and other information important to various diciplines that specialize in art  architecture and material culture. The TGN includes names and associated information about places. Places in TGN include administrative political entities (e.g.  cities  nations) and physical features (e.g.  mountains  rivers). Current and historical places are included. Like all of the Getty Vocabularies  the TGN is compliant with international standards and grows through contribution.     ** Openness **  TGN data is released under Open Data Commons Attribution License. Adherence to ODC Attribution instructions for the correct assertion of attribution is encouraged. The preferred form of attribution for TGN is:    ""*This [title or report or article or dataset] contains information from the Getty Thesaurus of Geographic Names® (TGN) which is made available under the ODC Attribution License.*""    Special Case: In circumstances where providing the full attribution statement above is not technically feasible  the use of canonical TGN URIs is adequate to satisfy Section 4.3 of the ODC Attribution License.",cultural heritage; format-skos; format-skosxl; geographic; getty; size-xlarge; skos; thesaurus,"linguistic, geography, cultural heritage",,,,,cultural heritage,cultural heritage
157,glastonbury-2011,https://lod-cloud.net/dataset/glastonbury-2011,Glastonbury 2011 Programme,This has been screen scraped from the Glastonbury website.,arts; deref-vocab; festival; glastonbury; lod; lodcloud.nolinks; lodcloud.unconnected; music; programme; published-by-third-party; rdf; usergeneratedcontent,not classified,"unclear from title, abstract, keywords. inaccessible resource",,,,cultural heritage,
1048,govagribus-denmark,https://lod-cloud.net/dataset/govagribus-denmark,GovAgriBus Denmark,"In this collection we publish the Danish agricultural data sets integrated with the central company registry (CVR) data and make it available to the public via SPARQL endpoint. This integration makes it possible to query across this data. The endpoint is hosted on OpenLink Virtuoso. The original open data sets are provided from: [Central Business Registry of Denmark (CVR)](http://cvr.dk/ ""cvr.dk"")  [The Danish Ministry of the Environment](http://gst.dk/ ""gst.dk"")  [The Ministry of Food  Agriculture  and Fisheries of Denmark](http://fvm.dk/ ""fvm.dk"").",OWL; RDF; SPARQL; agriculture; business; denmark; format-rdf; government; governmental; linkeddata; lod; lodcloud-diagram-2014-08-30; rdf; sparql-endpoint,not classified,,,,,,cultural heritage
567,government-web-integration-for-linked-data,https://lod-cloud.net/dataset/government-web-integration-for-linked-data,GovWILD - Government Web Integration for Linked Data,GovWILD integrates Open Government Data about politicians  parties  government agencies  funds  companies  and industrial leaders into a clean and consistent data set. This interlinked data is visualized on a Web interface to be explored by citizens and is available for download and further analysis. It can be used to uncover hidden connections between individuals in government and industry  to aggregate financial data  and to deep-dive into the network of politics and industry.,format-rdf; gov; government; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-deref-vocab; opendatachallenge; published-by-third-party,not classified - government,,,,,,cultural heritage
1327,grrp,https://lod-cloud.net/dataset/grrp,Accommodations in Piedmont (LinkedOpenData.it),List of accommodations in Piedmont  Italy. The dataset uses GoodRelations and vcard and includes addresses  contact information (where available) and geo-reference. Note: geo-reference is provided in a best effort way  might contain errors.,accommodation; country-italy; deref-vocab; format-gr; format-rdf; format-vcard; geographic; goodrelations; hotel; license-metadata; linkeddata; lod; lodcloud-diagram-2011-09-19; piedmont; piemonte; provenance-metadata; published-by-third-party; void-sparql-endpoint,tourism,,,,,,cultural heritage
1328,grrt,https://lod-cloud.net/dataset/grrt,Accommodations in Tuscany (LinkedOpenData.it),List of accommodations in Tuscany  Italy.  The dataset uses GoodRelations and vcard and includes addresses  contact information (where available) and geo-reference. Note: geo-reference is provided in a best effort way  might contain errors.,accommodation; deref-vocab; format-gr; format-rdf; format-vcard; goodrelations; government; hotels; italy; license-metadata; linkeddata; lod; lodcloud.unconnected; provenance-metadata; published-by-third-party; tourism; tuscany; void-sparql-endpoint,tourism,,,,,,cultural heritage
880,hebis-bibliographic-resources,https://lod-cloud.net/dataset/hebis-bibliographic-resources,HeBIS - Bibliographic Resources of the Library Union Catalogues of Hessen and parts of the Rhineland Palatinate,This site contains links to metadata about all types of publications (print media  E-books  E-journals online resources) originating from the central union database of HeBIS. HeBIS - The Hessische BibliotheksInformationsSystem is one of the six regional library unions in Germany. It is the electronic information and service union of academic libraries in Hessen and parts of the Rhineland Palatinate. The metadata was catalogued by 27 independent cataloging libraries/library systems which are active within the union.    Additional information about the producer of this data can be found here:    http://www.hebis.de/eng/englisch_index.php,bibliographic; format-bibo; format-dc; format-dcterms; format-frbr; format-owl; format-rdf; format-wdrs; frankfurt; germany; hesse; hessen; library; license-metadata; lld; lod; no-proprietary-vocab; no-provenance-metadata; publications; published-by-producer; university,papers,,,,,cultural heritage,cultural heritage
1488,hedatuz,https://lod-cloud.net/dataset/hedatuz,Hedatuz,A bibliographic dataset about the publications of Hedatuz database  mantained by Euskomedia Fundazioa (foundation that shares cultural and research contents in basque language). It contains the publications published by RIEV and Eusko Ikaskuntza since 1907 and 1918 respectively.    The Linked Data has been generated by DeustoTech - Internet research group.,basque; bibliographic; euskara; format-bibo; format-dc; format-foaf; format-owl; format-rdf; hedatuz; linked data; lod; no-license-metadata; no-proprietary-vocab; no-provenance-metadata; publications; published-by-third-party; viaf,papers,,,,,cultural heritage,SLR
15,hellenic-fire-brigade,https://lod-cloud.net/dataset/hellenic-fire-brigade,Hellenic Fire Brigade,The Hellenic Fire Brigade project encompasses efforts to extract valuable information from Greek Open Data originating from the Ministry of Public Order & Citizen Protection and in particular from the Hellenic Fire Brigade Department. It involves mainly fire incident records that span over a ten year period  (2000-2010) and aims to exploit these in the best possible manner so as to form meaningful scenarios. The primary goal is to provide applications and services that would reveal potentials for the department to improve upon its management procedures  have economic benefits from cost reductions and improvements in its fire service efficiency.  A secondary but equally important goal is to encourage additional contributions of Greek Open Data as well as of innovative applications and services based on the latter.,country-greece; fire; fire-brigade; format-akt; format-dbp; format-dc; format-foaf; format-geo; format-owl; format-rdf; format-rdfs; format-skos; format-tl; government; greece; greek; hellenic; hellenic-fire-brigade; license-metadata; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-proprietary-vocab; provenance-metadata; published-by-producer,not classified - government,,,,,,cultural heritage
528,hellenic-police,https://lod-cloud.net/dataset/hellenic-police,Hellenic Police,The Hellenic Police project encompasses efforts to extract valuable information from Greek Open Data originating from the Ministry of Public Order & Citizen Protection and in particular from the Hellenic Police Department. It involves mainly crime incidents and aims to exploit these in the best possible manner so as to form meaningful scenarios. The primary goal is to provide applications and services that would reveal potentials for the department to improve upon its management procedures  have economic benefits from cost reductions and improvements in its crime prevention efficiency.  A secondary but equally important goal is to encourage additional contributions of Greek Open Data as well as of innovative applications and services based on the latter.,country-greece; format; format-akt; format-dc; format-dcterms; format-foaf; format-geo; format-owl; format-rdf; format-rdfs; format-skos; format-void; government; greece; greek; hellenic; hellenic-police; license-metadata; lod; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; no-proprietary-vocab; police; provenance-metadata; published-by-producer; sparql; sparql-endpoint; void-sparql-endpoint,not classified - government,,,,,,cultural heritage
548,http:pakistan.com,https://lod-cloud.net/dataset/http:pakistan.com,Polictical History of Pakistan,National Assembly,,not classified,from the title i would mark it as CH.  empty and without links resource,,,,cultural heritage,cultural heritage
628,http:www.RAG.comgameonto#,https://lod-cloud.net/dataset/http:www.RAG.comgameonto#,Game Ontology,This is a dataset that represents triples in a videogame domain. It connects a game with its most important attributes such as publisher  developer  genre  etc.,,not classified,,,,,,cultural heritage
933,http:www.atif-sajjad.comSemster-Project#,https://lod-cloud.net/dataset/http:www.atif-sajjad.comSemster-Project#,Pakistan Stock Market Data,Pakistan Stock Market Data,Pakistan Stock Market,not classified,market/economy,,,,,cultural heritage
625,http:www.fateh_fahad_adeel.comgrandSlam,https://lod-cloud.net/dataset/http:www.fateh_fahad_adeel.comgrandSlam,Grand Slam Knowledge Graph,This DataSet is Taken from UCI Machine Learning  Repository. It's domain is Sports and this data is about The Grand Slam tournament of Tennis for year 2013.,GrandSlam; Ontology; Protege; Tennis; TennisTournament; USOpen; FrenchOpen; AusOpen; Wimbledon,not classified - sport,,,,,,cultural heritage
473,http:www.msm.com,https://lod-cloud.net/dataset/http:www.msm.com,Soccer Dataset,This dataset is about the soccer leagues,,not classified - sport,,,,,,cultural heritage
766,http:www.semanticweb.orgambrishontologies202010untitled-ontology-24,https://lod-cloud.net/dataset/http:www.semanticweb.orgambrishontologies202010untitled-ontology-24,Covid19 Impact on Banking ontology (Covid19-IBO),Covid19 impact on Banking ontology (Covid19-IBO) that provides semantic information about the impact of the Covid-19 on the banking sector of India.,,health,from title-abstract-keywords,,,,health,cultural heritage
881,http:www.semanticweb.orgarchanaontologies20215untitled-ontology-6,https://lod-cloud.net/dataset/http:www.semanticweb.orgarchanaontologies20215untitled-ontology-6,Covid19 Impact on Banking ontology (Covid19-IBO 1.5),Covid19 Impact on Banking Ontology (Covid19-IBO) provides semantic information about the impact of the Covid-19 on the banking sector of India,,health,from title-abstract-keywords,,,,health,cultural heritage
1177,https:bioportal.bioontology.orgontologiesIBIOp=summary,https://lod-cloud.net/dataset/https:bioportal.bioontology.orgontologiesIBIOp=summary,Indian Biodiversity,The Indian Biodiversity,,cultural heritage,biodiversity. hence it is relevant for natural heritage,,yes,,,cultural heritage
19,https:data.bioontology.orgontologiesIBDsubmissions1downloadapikey=8b5b7825-538d-40e0-9e9e-5ab9274a9aeb,https://lod-cloud.net/dataset/https:data.bioontology.orgontologiesIBDsubmissions1downloadapikey=8b5b7825-538d-40e0-9e9e-5ab9274a9aeb,Indian Biodiversity,Indian Biodiversity,Indian Biodiversity; Ontology,cultural heritage,biodiversity. hence it is relevant for natural heritage,,yes,,cultural heritage,
1103,https:data.bioontology.orgontologiesIBIOsubmissions1downloadapikey=66c2aec1-4044-4900-979d-6f529857554a,https://lod-cloud.net/dataset/https:data.bioontology.orgontologiesIBIOsubmissions1downloadapikey=66c2aec1-4044-4900-979d-6f529857554a,Indian Biodiversity,Indian Biodiversity,,cultural heritage,biodiversity. hence it is relevant for natural heritage,,yes,,,cultural heritage
79,https:raw.githubusercontent.comGVogelerbookkeepingmasterbookkeeping.ttl,https://lod-cloud.net/dataset/https:raw.githubusercontent.comGVogelerbookkeepingmasterbookkeeping.ttl,Bookkeeping,Bookkeeping.  --- Warning: educational upload since vacuum about accounting data on LOD web.  I'm trying this resource...,bookkeeping,cultural heritage,not sure by title and abstract. From links it seems related to CH as CIDOC is mentioned in the downloadable resources ,,yes,,cultural heritage,education
742,hungarian-national-library-catalog,https://lod-cloud.net/dataset/hungarian-national-library-catalog,Hungarian National Library (NSZL) catalog,OPAC and Digital Library and the corresponding authority data as Linked Open Data.    The used vocabularies are        * RDFDC for bibliographic data       * FOAF for name authority entries  and      * SKOS for subject terms and geographical names.       * BIBO for bibliographic terms      NSZL uses CoolURIs. Every resource has both RDF and HTML representation.    RDFDC  FAOF and SKOS statements are linked together. The name authority is matched with the DBPedia name files  and URI aliases are handled as owl:sameAs statements. The name authority dataset also contains links to Virtual International Authority File (VIAF) and VIAF links back to NSZL's data.    NSZL also supports the HTML link auto-discovery.,bibliographic; broken_link; catalog; format-bibo; format-dbpedia; format-dc; format-foaf; format-rdf; format-skos; format-xhtml; library; linkeddata; lld; lod; no-license-metadata; no-proprietary-vocab; no-provenance-metadata; no-vocab-mappings; publications; published-by-producer; rdf; sparql,cultural heritage,mainly from the title. no links are provided to confirm the category.,,,,cultural heritage,SLR
967,iislod-test,https://lod-cloud.net/dataset/iislod-test,"Test Site, LOD Lab 317",Sample linked data converted from Union Catalog of Digital Archives Taiwan.,format-cc; format-dc; format-dct; format-foaf; format-org; format-prov; format-r4r; format-rdfs; format-schema; format-skos; format-wde; format-xsd; license-metadata; lod; lodcloud.nolinks; lodcloud.unconnected; no-deref-vocab; no-vocab-mappings; provenance-metadata; publications; published-by-third-party; vocab-mappings,cultural heritage,suggested by archives,,,,ND,cultural heritage
200,inaudio.org0000018ef20a1907,https://lod-cloud.net/dataset/inaudio.org,Royalty Free Music,Unlimited Access. Search for amazing Non Copyright Music. World-class royalty free music for YouTube videos  Twitch  Facebook  Games  Instagram,royalty free music; copyright free music; no copyrigh music; free royalty free music,,music > cultural heritage,,,yes,cultural heritage,
594,isic-v4,https://lod-cloud.net/dataset/isic-v4,ISIC V4,International Standard Industrial Classification of All Economic Activities  United Nations Statistics Division is a product scheme classification used by the United Nations to create statistics.     Authors:    Jose María Alvarez Rodríguez & Jose Emilio Labra Gayo     WESO-University of Oviedo,10ders; deref-vocab; e-procurement; euroalert; format-dc; format-dcterms; format-gr; format-skos; format-skosxl; geodata; government; isic; license-metadata; linkeddata; linkedopendata; lod; oviedo; procurement; provenance-metadata; pscs; public_contracts; published-by-third-party; uniovi; university-of-oviedo; v4; vocab-mappings; weso,not classified,,,,,,cultural heritage
607,iso-639-oasis,https://lod-cloud.net/dataset/iso-639-oasis,Published subjects for languages in ISO 639,Published Subject Identifiers (URIs) for languages defined in ISO 639. This list is published by OASIS.    It is available in HTML  RDF/XML  and XTM.    The list was last updated in 2005 and was considered experimental at that time.,crossdomain; format-rdf; format-xtm; iso; iso639; languages; lodcloud-diagram-2014-08-30; lodcloud.unresolvable; oasis; schemata,not classified,"unclear from title, abstract, keywords",,yes,,,cultural heritage
512,ispra-lod-place,https://lod-cloud.net/dataset/ispra-lod-place,ISPRA - The administrative divisions of Italy (regions/provinces/municipalities),#### dati.isprambiente.it - ISPRA Linked Open Data - The administrative divisions of Italy (regions/provinces/municipalities) + shape of municipalities + link to istat + link to geoname/dbpedia,administrative division; country-italy; format-rdf; lod; luoghi; luogo; places; rdf; rdf-format,not classified - government/geography,,,,,,cultural heritage
1423,ispra-lod-ron,https://lod-cloud.net/dataset/ispra-lod-ron,ISPRA - The Italian Data Buoy Network (RON),#### dati.isprambiente.it - ISPRA Linked Open Data - The Italian Data Buoy Network (Rete Ondametrica Nazionale - RON),boa; buoy; country-italy; format-rdf; lod; mediterraneansea; nazionale; network; ocean waves; oceanografia; oceanography; onda; ondametria; ondametrica; ondametrico; onde; onde marine; rdf; rdf-format; rete; ron; waves,not classified - government/geography,,,,,,cultural heritage
576,jamendo-dbtune,https://lod-cloud.net/dataset/jamendo-dbtune,DBTune.org Jamendo RDF Server,### Description    The package holds data from package:jamendo converted to RDF  available under the same license than the raw Jamendo data itself.    The package also holds links towards Geonames and Musicbrainz. The links are available under a Creative Commons Attribution-Noncommercial-Share Alike 3.0 License] (subject to change).    This is part of package:dbtune.,ckanupload.esw.200910; dbtune; format-foaf; format-mo; format-rdf; linkeddata; lod; lodcloud-diagram-2007-05-01; lodcloud-diagram-2011-09-19; lodcloud-diagram-2014-08-30; media; music; no-license-metadata; no-proprietary-vocab; no-provenance-metadata; no-vocab-mappings; published-by-third-party; rdf,cultural heritage,music. unsure if it should be considered CH,,,yes,cultural heritage,
851,jiscopenbib-bl_bnb-1,https://lod-cloud.net/dataset/jiscopenbib-bl_bnb-1,JISC Open Bibliography British National Bibliography dataset,British Library British National Bibliography package  with records of all new books published in the UK since 1950.    Use of Data: This data is being made available under a Creative Commons CC0 1.0 Universal Public Domain Dedication licence. This means that the British Library Board makes no copyright  related or neighbouring rights claims to the data and does not apply any restrictions on subsequent use and reuse of the data. The British Library accepts no liability for damages from any use of the supplied data. For more detail please see the terms of the licence.    Support: The British Library is committed to providing high quality services and accurate data. If you have any queries or identify any problems with the data please contact metadata@bl.uk.    Share knowledge: We are also very interested to hear the ways in which you have used this data so we can understand more fully the benefits of sharing it and improve our services. Please contact metadata@bl.uk if you wish to share your experiences with us and those that are using this service.    Give Credit Where Credit is Due: The British Library has a responsibility to maintain its bibliographic data on the nation’s behalf. Please credit all use of this data to the British Library and link back to www.bl.uk/bibliographic/datafree.html in order that this information can be shared and developed with today’s Internet users as well as future generations.    Duplicate of package:bluk-bnb,bibliographic; bibliography; cc0; format-rdf; format-xhtml; format-xml; library; lod; meta.duplicate; no-proprietary-vocab; publications; published-by-producer,cultural heritage,,,,,cultural heritage,SLR
